match_id,steam_id,total_money_per_map,total_money
63630,76561198201921879,75150.0,75150
63630,76561198205264152,83850.0,83850
63630,76561198243287992,75950.0,75950
63630,76561198316706174,84650.0,84650
63630,76561198415539018,79050.0,79050
63631,76561197967432889,83900.0,83900
63631,76561197973392984,80200.0,80200
63631,76561197978153090,88600.0,88600
63631,76561198020418216,80300.0,80300
63631,76561198028790343,87200.0,87200
63631,76561198056039986,81400.0,81400
63631,76561198067348168,80700.0,80700
63631,76561198124405065,86200.0,86200
63631,76561198191871290,80600.0,80600
63631,76561198202855499,83100.0,83100
63632,76561198014912532,132550.0,132550
63632,76561198018474860,132150.0,132150
63632,76561198085180615,136250.0,136250
63632,76561198138113790,138350.0,138350
63632,76561198152075689,137550.0,137550
63632,76561198168381325,125150.0,125150
63632,76561198215214621,134650.0,134650
63632,76561198226414952,128950.0,128950
63632,76561198260959350,138550.0,138550
63632,76561198353446220,132150.0,132150
63633,76561197962148507,74650.0,149300
63633,76561198003521527,69875.0,139750
63633,76561198014818598,69675.0,139350
63633,76561198027348753,72700.0,145400
63633,76561198031908632,75100.0,150200
63633,76561198040194649,68425.0,136850
63633,76561198074310843,69225.0,138450
63633,76561198087658989,67575.0,135150
63633,76561198146202997,77300.0,154600
63633,76561198210763837,74500.0,149000
63634,76561197973730803,76900.0,153800
63634,76561197978321481,81650.0,163300
63634,76561197991451104,75700.0,151400
63634,76561197994395491,84800.0,169600
63634,76561197997981170,83350.0,166700
63634,76561198010975327,79100.0,158200
63634,76561198012987839,84500.0,169000
63634,76561198047402862,83750.0,167500
63634,76561198064353169,75400.0,150800
63634,76561198118196092,79200.0,158400
63635,76561198009176907,83533.33333333333,250600
63635,76561198018211001,83250.0,249750
63635,76561198102158293,85250.0,255750
63635,76561198129793636,82816.66666666667,248450
63635,76561198130153710,81816.66666666667,245450
63635,76561198157151718,86600.0,259800
63635,76561198186361079,82933.33333333333,248800
63635,76561198303381179,84800.0,254400
63635,76561198316213980,83483.33333333333,250450
63635,76561198316792628,87133.33333333333,261400
63636,76561197985802927,82975.0,165950
63636,76561197991432466,86550.0,173100
63636,76561197994899299,81325.0,162650
63636,76561198018566394,88200.0,176400
63636,76561198068342553,81075.0,162150
63636,76561198071702537,85050.0,170100
63636,76561198077245619,83175.0,166350
63636,76561198129966157,80775.0,161550
63636,76561198137761601,89100.0,178200
63636,76561198252434500,87700.0,175400
63637,76561197970623209,1400.0,1400
63637,76561198011507915,63925.0,127850
63637,76561198029492496,66175.0,132350
63637,76561198095793955,58675.0,117350
63637,76561198114429410,64225.0,128450
63637,76561198124856779,3000.0,3000
63637,76561198150673360,65225.0,130450
63637,76561198152378187,55000.0,110000
63637,76561198156373160,66425.0,132850
63637,76561198165327895,57000.0,114000
63637,76561198234835452,56575.0,113150
63637,76561198380881326,57600.0,115200
63638,76561197976970147,81950.0,163900
63638,76561198010961167,83025.0,166050
63638,76561198040169999,79950.0,159900
63638,76561198077687013,81050.0,162100
63638,76561198079929364,82350.0,164700
63638,76561198125449944,81500.0,163000
63638,76561198135415618,83425.0,166850
63638,76561198141759568,83525.0,167050
63638,76561198143694974,81125.0,162250
63638,76561198169967583,82925.0,165850
63639,76561197979820713,77500.0,232500
63639,76561197982141573,80366.66666666667,241100
63639,76561197985246786,79766.66666666667,239300
63639,76561197986829261,80333.33333333333,241000
63639,76561198050922008,75066.66666666667,225200
63639,76561198076696741,80900.0,242700
63639,76561198081687729,81666.66666666667,245000
63639,76561198085355849,78300.0,234900
63639,76561198110640650,77866.66666666667,233600
63639,76561198260883606,78333.33333333333,235000
63640,76561198009411160,84300.0,252900
63640,76561198014798263,81366.66666666667,244100
63640,76561198048221584,81066.66666666667,243200
63640,76561198061763596,82766.66666666667,248300
63640,76561198074762801,80000.0,240000
63640,76561198132026180,77500.0,232500
63640,76561198139312718,80500.0,241500
63640,76561198231549032,80533.33333333333,241600
63640,76561198315239020,79166.66666666667,237500
63640,76561198449485596,79733.33333333333,239200
63641,76561197995817501,64450.0,64450
63641,76561197998197366,49400.0,49400
63641,76561197999855911,48500.0,48500
63641,76561198000984547,50400.0,50400
63641,76561198014778202,50100.0,50100
63641,76561198026088156,67450.0,67450
63641,76561198044048033,62050.0,62050
63641,76561198059614402,66050.0,66050
63641,76561198171689321,52500.0,52500
63641,76561198400646282,63950.0,63950
63642,76561197960302423,63425.0,126850
63642,76561197961631761,66375.0,132750
63642,76561197979927243,72625.0,145250
63642,76561197992220633,62575.0,125150
63642,76561198017094694,72175.0,144350
63642,76561198060800025,61675.0,123350
63642,76561198061971891,69775.0,139550
63642,76561198121509225,68725.0,137450
63642,76561198145536583,64575.0,129150
63642,76561198188443759,71225.0,142450
63643,76561197967516987,78675.0,157350
63643,76561198028514655,79325.0,158650
63643,76561198067197966,81075.0,162150
63643,76561198079574545,81575.0,163150
63643,76561198089905186,74475.0,148950
63643,76561198122668381,75325.0,150650
63643,76561198132385509,74275.0,148550
63643,76561198203239207,75025.0,150050
63643,76561198210934463,75675.0,151350
63643,76561198394158362,79925.0,159850
63644,76561197963516673,86450.0,172900
63644,76561197974113556,83300.0,166600
63644,76561197984266377,88700.0,177400
63644,76561198020474058,86300.0,172600
63644,76561198045482283,86450.0,172900
63644,76561198074941114,84900.0,169800
63644,76561198091727390,87350.0,174700
63644,76561198144986400,83600.0,167200
63644,76561198166526925,86850.0,173700
63644,76561198183003671,85450.0,170900
63645,76561197976668300,73800.0,221400
63645,76561198131049965,73766.66666666667,221300
63645,76561198148370785,66050.0,198150
63645,76561198171719689,68183.33333333333,204550
63645,76561198199086218,65883.33333333333,197650
63645,76561198237127518,72466.66666666667,217400
63645,76561198264023620,72500.0,217500
63645,76561198334814829,66816.66666666667,200450
63645,76561198436078877,70500.0,211500
63645,76561198976995212,67116.66666666667,201350
63646,76561197985565685,86925.0,173850
63646,76561198015308884,86775.0,173550
63646,76561198025578864,88275.0,176550
63646,76561198036884160,88125.0,176250
63646,76561198068642043,79250.0,158500
63646,76561198087210693,79250.0,158500
63646,76561198249302730,87325.0,174650
63646,76561198253022323,78050.0,156100
63646,76561198400479094,78550.0,157100
63646,76561198797921927,78250.0,156500
63652,76561197989582314,73025.0,146050
63652,76561198000772409,71125.0,142250
63652,76561198018591028,77375.0,154750
63652,76561198035708913,76975.0,153950
63652,76561198038749098,70975.0,141950
63652,76561198065008765,76075.0,152150
63652,76561198092328908,71525.0,143050
63652,76561198097860231,70825.0,141650
63652,76561198137707080,76125.0,152250
63652,76561198326172243,74725.0,149450
63654,76561197961198495,49000.0,49000
63654,76561197962710908,48900.0,48900
63654,76561197976197744,49800.0,49800
