match_id,steam_id,total_money_per_map,total_money
71230,76561198038447085,66700.0,133400
71230,76561198059348987,62025.0,124050
71230,76561198068485596,72600.0,145200
71230,76561198134356461,69750.0,139500
71230,76561198153121115,69950.0,139900
71230,76561198196068654,69800.0,139600
71230,76561198273089705,62925.0,125850
71230,76561198797743148,61925.0,123850
71231,76561197960427318,64850.0,64850
71231,76561197980158081,65350.0,65350
71231,76561197996321741,60250.0,60250
71231,76561198034379704,60850.0,60850
71231,76561198079574545,64950.0,64950
71231,76561198098407000,59150.0,59150
71231,76561198143294452,60450.0,60450
71231,76561198183003671,63750.0,63750
71231,76561198248041656,65550.0,65550
71231,76561198255981498,61450.0,61450
71232,76561197979620397,84525.0,169050
71232,76561198079183361,83825.0,167650
71232,76561198093816306,80775.0,161550
71232,76561198139604328,83375.0,166750
71232,76561198152419994,85475.0,170950
71232,76561198160115091,81775.0,163550
71232,76561198178801031,86225.0,172450
71232,76561198182462587,88575.0,177150
71232,76561198190463461,83875.0,167750
71232,76561198347909753,80875.0,161750
71233,76561197973140692,71425.0,142850
71233,76561197989423065,77400.0,154800
71233,76561198004871434,69925.0,139850
71233,76561198031651584,69675.0,139350
71233,76561198041416993,79400.0,158800
71233,76561198050922008,76400.0,152800
71233,76561198063336407,79700.0,159400
71233,76561198077802866,67375.0,134750
71233,76561198165452027,77900.0,155800
71233,76561198288390068,69925.0,139850
71234,76561198003521527,68725.0,137450
71234,76561198025448130,72975.0,145950
71234,76561198040547485,71225.0,142450
71234,76561198073395524,67925.0,135850
71234,76561198087658989,67625.0,135250
71234,76561198170649897,67425.0,134850
71234,76561198171689321,71875.0,143750
71234,76561198249125106,70475.0,140950
71234,76561198251984554,72525.0,145050
71234,76561198253670517,68975.0,137950
71235,76561197973392984,71450.0,71450
71235,76561198032999467,66050.0,66050
71235,76561198061787931,77300.0,77300
71235,76561198061971891,77000.0,77000
71235,76561198067197966,82600.0,82600
71235,76561198124141035,69350.0,69350
71235,76561198131134848,76700.0,76700
71235,76561198153580037,68950.0,68950
71235,76561198233075160,70350.0,70350
71235,76561198353869335,78000.0,78000
71237,76561197986943405,57550.0,172650
71237,76561198071096426,61983.333333333336,185950
71237,76561198129799489,59716.666666666664,179150
71237,76561198175390571,59883.333333333336,179650
71237,76561198193109002,59016.666666666664,177050
71237,76561198363516527,60483.333333333336,181450
71237,76561198422822248,60183.333333333336,180550
71237,76561198851067539,62883.333333333336,188650
71237,76561199009468655,63350.0,190050
71237,76561199132217533,62216.666666666664,186650
71238,76561197974106188,53150.0,106300
71238,76561197991234691,68950.0,137900
71238,76561197998926770,65550.0,131100
71238,76561198027648194,54750.0,109500
71238,76561198064010365,53300.0,106600
71238,76561198073117127,63900.0,127800
71238,76561198120557348,64700.0,129400
71238,76561198144926364,55000.0,110000
71238,76561198158377244,65150.0,130300
71238,76561198327068178,55450.0,110900
71239,76561197989430253,65000.0,195000
71239,76561197991272318,66000.0,198000
71239,76561197997351207,64066.666666666664,192200
71239,76561198016255205,63600.0,190800
71239,76561198028292758,61816.666666666664,185450
71239,76561198045433304,61083.333333333336,183250
71239,76561198059714128,59916.666666666664,179750
71239,76561198081484775,59883.333333333336,179650
71239,76561198201620490,63300.0,189900
71239,76561198208074320,61216.666666666664,183650
71240,76561197960427318,85900.0,85900
71240,76561197980158081,85500.0,85500
71240,76561197996321741,83600.0,83600
71240,76561198034379704,84600.0,84600
71240,76561198079574545,86900.0,86900
71240,76561198098407000,86400.0,86400
71240,76561198143294452,87600.0,87600
71240,76561198183003671,89100.0,89100
71240,76561198248041656,87700.0,87700
71240,76561198255981498,87000.0,87000
71241,76561198000968105,76325.0,152650
71241,76561198020624803,78300.0,156600
71241,76561198040577200,79400.0,158800
71241,76561198084607254,78450.0,156900
71241,76561198107142008,81600.0,163200
71241,76561198138113790,75625.0,151250
71241,76561198155055663,73575.0,147150
71241,76561198176878303,77950.0,155900
71241,76561198215214621,77125.0,154250
71241,76561198260959350,73275.0,146550
71242,76561198009341865,77133.33333333333,231400
71242,76561198033438750,78566.66666666667,235700
71242,76561198065294895,77666.66666666667,233000
71242,76561198085380858,79333.33333333333,238000
71242,76561198134164683,79700.0,239100
71242,76561198169560297,77833.33333333333,233500
71242,76561198170577338,76866.66666666667,230600
71242,76561198215434685,80400.0,241200
71242,76561198231549032,78466.66666666667,235400
71242,76561198245783634,79633.33333333333,238900
71243,76561198020474058,76350.0,152700
71243,76561198061787931,73375.0,146750
71243,76561198061971891,71625.0,143250
71243,76561198067197966,70925.0,141850
71243,76561198131134848,72275.0,144550
71243,76561198135415618,78350.0,156700
71243,76561198141759568,76050.0,152100
71243,76561198276534844,76400.0,152800
71243,76561198306916859,73250.0,146500
71243,76561198353869335,71875.0,143750
71244,76561198061423730,88533.33333333333,265600
71244,76561198131356591,89333.33333333333,268000
71244,76561198132948107,85650.0,256950
71244,76561198145599897,86850.0,260550
71244,76561198278441856,87283.33333333333,261850
71244,76561198348587735,86566.66666666667,259700
71244,76561198842550599,87766.66666666667,263300
71244,76561198855876580,90766.66666666667,272300
71244,76561198950367286,86350.0,259050
71244,76561199241953370,87050.0,261150
71245,76561197996321741,75975.0,151950
71245,76561198015308884,81350.0,162700
71245,76561198025578864,82200.0,164400
71245,76561198034379704,77375.0,154750
71245,76561198036884160,82450.0,164900
71245,76561198098407000,78075.0,156150
71245,76561198130490651,81100.0,162200
71245,76561198143294452,79675.0,159350
71245,76561198249302730,82100.0,164200
71245,76561198255981498,79775.0,159550
71246,76561197996321741,75975.0,151950
71246,76561198015308884,82350.0,164700
71246,76561198025578864,83200.0,166400
71246,76561198034379704,77375.0,154750
71246,76561198036884160,83450.0,166900
71246,76561198098407000,78075.0,156150
71246,76561198130490651,82100.0,164200
71246,76561198143294452,79675.0,159350
71246,76561198249302730,83100.0,166200
71246,76561198255981498,79775.0,159550
71247,76561197986522194,77050.0,231150
71247,76561198031431824,77950.0,233850
71247,76561198052394260,76750.0,230250
71247,76561198068013911,77450.0,232350
71247,76561198142540151,77316.66666666667,231950
71247,76561198272012791,75350.0,226050
71247,76561198310650658,77716.66666666667,233150
71247,76561198336814871,77050.0,231150
71247,76561198424351549,78350.0,235050
71247,76561198862150627,76116.66666666667,228350
71248,76561198076595434,77025.0,154050
71248,76561198090430405,75125.0,150250
71248,76561198124872474,63500.0,127000
71248,76561198131134848,72425.0,144850
71248,76561198140790159,76375.0,152750
71248,76561198147414643,63500.0,127000
71248,76561198157693983,76475.0,152950
71248,76561198260998400,65350.0,130700
71248,76561198273434890,63600.0,127200
71248,76561198294067334,63250.0,126500
71249,76561197972433200,73050.0,146100
71249,76561197993724724,66625.0,133250
71249,76561198028514655,71550.0,143100
71249,76561198043014311,69600.0,139200
71249,76561198045482283,73300.0,146600
71249,76561198049479497,67375.0,134750
71249,76561198099117149,70300.0,140600
71249,76561198242008362,66725.0,133450
71249,76561198279418200,65125.0,130250
71249,76561198820328961,66325.0,132650
71250,76561197968809739,56150.0,112300
71250,76561197969744810,65800.0,131600
71250,76561197981849043,68400.0,136800
71250,76561198048174130,54450.0,108900
71250,76561198055631941,67100.0,134200
71250,76561198063568627,68300.0,136600
71250,76561198068647874,55650.0,111300
71250,76561198074461526,56700.0,113400
71250,76561198086253541,57100.0,114200
71250,76561198232522208,66750.0,133500
71251,76561197992382988,84100.0,168200
71251,76561198007131317,87850.0,175700
71251,76561198034241132,86250.0,172500
71251,76561198043882667,87900.0,175800
71251,76561198091947107,90850.0,181700
71251,76561198098166757,93300.0,186600
71251,76561198128804839,84300.0,168600
71251,76561198137897027,88450.0,176900
71251,76561198169934019,92150.0,184300
71251,76561198396338183,90650.0,181300
71252,76561198000772409,91750.0,183500
71252,76561198038749098,93200.0,186400
71252,76561198048350311,90850.0,181700
71252,76561198050779850,92450.0,184900
71252,76561198082467854,90025.0,180050
71252,76561198093162249,93200.0,186400
71252,76561198148167683,90675.0,181350
71252,76561198375573022,87325.0,174650
71252,76561198868128397,88725.0,177450
71252,76561198925747864,89525.0,179050
71253,76561197989582314,67100.0,201300
71253,76561197997773713,71350.0,214050
71253,76561198011647361,66033.33333333333,198100
71253,76561198034537139,71550.0,214650
71253,76561198048538056,67200.0,201600
71253,76561198137707080,72150.0,216450
71253,76561198153806964,68100.0,204300
71253,76561198215541549,66600.0,199800
71253,76561198288837772,71416.66666666667,214250
71253,76561198326172243,70950.0,212850
71254,76561197986829261,72825.0,145650
71254,76561198010426775,79550.0,159100
71254,76561198012528425,78800.0,157600
71254,76561198018619809,71025.0,142050
71254,76561198050635151,73575.0,147150
71254,76561198069862260,78250.0,156500
71254,76561198107012488,72775.0,145550
71254,76561198148047557,77050.0,154100
71254,76561198246422692,71475.0,142950
71254,76561198328499259,77550.0,155100
71255,76561197978970283,79700.0,159400
71255,76561198027182971,83100.0,166200
71255,76561198030545997,83700.0,167400
71255,76561198030921948,83650.0,167300
71255,76561198047198945,85300.0,170600
71255,76561198060916227,80000.0,160000
71255,76561198115413318,80750.0,161500
71255,76561198152403112,80650.0,161300
71255,76561198153092130,82050.0,164100
71255,76561198190930470,84950.0,169900
71256,76561197962148507,91033.33333333333,273100
71256,76561197979669175,89133.33333333333,267400
71256,76561197990682262,89300.0,267900
71256,76561198010511021,89133.33333333333,267400
71256,76561198024248129,88500.0,265500
71256,76561198027348753,92900.0,278700
71256,76561198028458803,91233.33333333333,273700
71256,76561198031908632,91500.0,274500
71256,76561198146202997,91900.0,275700
71256,76561198210763837,89366.66666666667,268100
71257,76561198015308884,75450.0,150900
71257,76561198020474058,71550.0,143100
71257,76561198025578864,74000.0,148000
71257,76561198036884160,75750.0,151500
71257,76561198130490651,74450.0,148900
71257,76561198135415618,73500.0,147000
71257,76561198141759568,73450.0,146900
71257,76561198249302730,79550.0,159100
71257,76561198276534844,71000.0,142000
71257,76561198306916859,72100.0,144200
71258,76561198020624803,71375.0,142750
71258,76561198025448130,66875.0,133750
71258,76561198040547485,66975.0,133950
71258,76561198040577200,70075.0,140150
71258,76561198084607254,71975.0,143950
71258,76561198107142008,72825.0,145650
71258,76561198171689321,67575.0,135150
71258,76561198176878303,69975.0,139950
71258,76561198249125106,67225.0,134450
71258,76561198251984554,67925.0,135850
71259,76561198003521527,96833.33333333333,290500
71259,76561198073395524,96766.66666666667,290300
71259,76561198087658989,96666.66666666667,290000
71259,76561198088906330,95583.33333333333,286750
71259,76561198096708443,97050.0,291150
71259,76561198117680294,96516.66666666667,289550
71259,76561198155754447,99283.33333333333,297850
71259,76561198170649897,95833.33333333333,287500
71259,76561198253670517,97066.66666666667,291200
71259,76561198298496976,98050.0,294150
71260,76561197991234691,78000.0,156000
71260,76561197998926770,78200.0,156400
71260,76561198033438750,70075.0,140150
71260,76561198065294895,66225.0,132450
71260,76561198073117127,76100.0,152200
71260,76561198120557348,78200.0,156400
71260,76561198134164683,68375.0,136750
71260,76561198158377244,79750.0,159500
71260,76561198169560297,68275.0,136550
71260,76561198215434685,68575.0,137150
71261,76561197995889730,75275.0,150550
71261,76561197996678278,72375.0,144750
71261,76561198001151695,77675.0,155350
71261,76561198004115516,71375.0,142750
71261,76561198006920295,75625.0,151250
71261,76561198022365638,72775.0,145550
71261,76561198047472534,74375.0,148750
71261,76561198064864198,71625.0,143250
71261,76561198066693739,77775.0,155550
71261,76561198160709585,72725.0,145450
71262,76561198009341865,65575.0,131150
71262,76561198030545997,72900.0,145800
71262,76561198030921948,73300.0,146600
71262,76561198047198945,73200.0,146400
71262,76561198085380858,68475.0,136950
71262,76561198152403112,70700.0,141400
71262,76561198170577338,66375.0,132750
71262,76561198190930470,73400.0,146800
71262,76561198231549032,68425.0,136850
71262,76561198245783634,68425.0,136850
71263,76561198000968105,67883.33333333333,203650
71263,76561198003756239,70650.0,211950
71263,76561198026618874,71083.33333333333,213250
71263,76561198052775739,69650.0,208950
71263,76561198138113790,69116.66666666667,207350
71263,76561198155055663,69183.33333333333,207550
71263,76561198215214621,68683.33333333333,206050
71263,76561198260959350,67183.33333333333,201550
71263,76561198327980204,71516.66666666667,214550
71263,76561198845436666,72450.0,217350
71264,76561198091947107,83225.0,166450
71264,76561198098166757,81975.0,163950
71264,76561198132948107,81475.0,162950
71264,76561198137897027,80025.0,160050
71264,76561198145599897,81125.0,162250
71264,76561198169934019,83075.0,166150
71264,76561198278441856,83775.0,167550
71264,76561198396338183,82975.0,165950
71264,76561198950367286,79725.0,159450
71264,76561199241953370,80375.0,160750
71265,76561197969744810,83350.0,166700
71265,76561197981849043,85950.0,171900
71265,76561198055631941,84850.0,169700
71265,76561198063568627,87200.0,174400
71265,76561198124872474,78000.0,156000
71265,76561198147414643,80050.0,160100
71265,76561198232522208,86700.0,173400
71265,76561198260998400,77450.0,154900
71265,76561198273434890,76500.0,153000
71265,76561198294067334,77350.0,154700
71266,76561197986522194,78950.0,157900
71266,76561197993724724,70700.0,141400
71266,76561198049479497,70100.0,140200
71266,76561198052394260,76800.0,153600
71266,76561198138864974,68050.0,136100
71266,76561198272012791,75000.0,150000
71266,76561198279418200,69200.0,138400
71266,76561198424351549,75800.0,151600
71266,76561198820328961,70900.0,141800
71266,76561198862150627,73850.0,147700
71267,76561197989582314,78850.0,78850
71267,76561197997773713,85200.0,85200
71267,76561198011647361,80050.0,80050
71267,76561198034537139,85200.0,85200
71267,76561198048538056,80150.0,80150
71267,76561198137707080,84400.0,84400
71267,76561198153806964,82350.0,82350
71267,76561198215541549,81050.0,81050
71267,76561198288837772,87000.0,87000
71267,76561198326172243,86800.0,86800
71268,76561198035510513,70800.0,212400
71268,76561198062114681,70066.66666666667,210200
71268,76561198071291375,69500.0,208500
71268,76561198188347379,67033.33333333333,201100
71268,76561198209342312,67366.66666666667,202100
71268,76561198222914476,67300.0,201900
71268,76561198271683669,65900.0,197700
71268,76561198307459336,64333.333333333336,193000
71268,76561198803032451,69466.66666666667,208400
71268,76561199046478501,72033.33333333333,216100
71269,76561197960810261,59450.0,59450
71269,76561198000772409,66600.0,66600
71269,76561198038749098,64000.0,64000
71269,76561198048350311,64100.0,64100
71269,76561198050779850,68800.0,68800
71269,76561198073357348,60150.0,60150
71269,76561198093162249,67400.0,67400
71269,76561198246034260,58650.0,58650
71269,76561198365983689,57950.0,57950
71269,76561198808188792,59450.0,59450
71270,76561197989423065,68800.0,206400
71270,76561197998197366,60233.333333333336,180700
71270,76561198000984547,60033.333333333336,180100
71270,76561198018393639,60266.666666666664,180800
71270,76561198041416993,67333.33333333333,202000
71270,76561198050922008,66066.66666666667,198200
71270,76561198063336407,67666.66666666667,203000
71270,76561198165452027,68200.0,204600
71270,76561198309839541,58900.0,176700
71270,76561198417348056,59933.333333333336,179800
71271,76561197987038596,89150.0,267450
71271,76561197991000831,88683.33333333333,266050
71271,76561198020539756,86016.66666666667,258050
71271,76561198025448130,90450.0,271350
71271,76561198040547485,90616.66666666667,271850
71271,76561198070459137,89316.66666666667,267950
71271,76561198218523971,87183.33333333333,261550
71271,76561198249125106,90216.66666666667,270650
71271,76561198251984554,89316.66666666667,267950
71271,76561198975452660,88150.0,264450
71272,76561197969438752,79450.0,158900
71272,76561197971923260,75900.0,151800
71272,76561197988449791,80500.0,161000
71272,76561198032071879,75325.0,150650
71272,76561198140853900,80100.0,160200
71272,76561198150340869,70475.0,140950
71272,76561198175219965,67875.0,135750
71272,76561198287616424,72875.0,145750
71272,76561198304315933,68425.0,136850
71272,76561198314392309,69125.0,138250
71273,76561197977791735,77333.33333333333,232000
71273,76561197979620397,79000.0,237000
71273,76561198007588478,77866.66666666667,233600
71273,76561198010975327,78233.33333333333,234700
71273,76561198139604328,76700.0,230100
71273,76561198178801031,79000.0,237000
71273,76561198182462587,79700.0,239100
71273,76561198190463461,79533.33333333333,238600
71273,76561198202134392,78100.0,234300
71273,76561198205135895,80166.66666666667,240500
71274,76561197986115883,73516.66666666667,220550
71274,76561197991348083,72983.33333333333,218950
71274,76561197994899299,72650.0,217950
71274,76561198031554200,72216.66666666667,216650
71274,76561198040541875,70650.0,211950
71274,76561198067523525,71450.0,214350
71274,76561198130440634,71950.0,215850
71274,76561198155832452,73916.66666666667,221750
71274,76561198157089888,71550.0,214650
71274,76561198812071682,73083.33333333333,219250
71275,76561197973730803,72050.0,144100
71275,76561197996060155,73150.0,146300
71275,76561198005107817,74850.0,149700
71275,76561198018474860,68650.0,137300
71275,76561198025749082,65900.0,131800
71275,76561198064353169,68500.0,137000
71275,76561198159295202,68000.0,136000
71275,76561198164926020,67750.0,135500
71275,76561198168694063,68900.0,137800
71275,76561198176422667,70100.0,140200
71276,76561197962125374,83583.33333333333,250750
71276,76561197995889730,84666.66666666667,254000
71276,76561198001151695,87466.66666666667,262400
71276,76561198006920295,84733.33333333333,254200
71276,76561198034172415,86216.66666666667,258650
71276,76561198047472534,82800.0,248400
71276,76561198066693739,86266.66666666667,258800
71276,76561198086945950,83683.33333333333,251050
71276,76561198135878798,85883.33333333333,257650
71276,76561198408199043,83883.33333333333,251650
71278,76561197974106188,75825.0,151650
71278,76561198027648194,74725.0,149450
71278,76561198030545997,71950.0,143900
71278,76561198030921948,72400.0,144800
71278,76561198047198945,71800.0,143600
71278,76561198064010365,71975.0,143950
71278,76561198144926364,74075.0,148150
71278,76561198152403112,70250.0,140500
71278,76561198190930470,71500.0,143000
71278,76561198327068178,75175.0,150350
71279,76561198061423730,75650.0,226950
71279,76561198091947107,78233.33333333333,234700
71279,76561198098166757,79800.0,239400
71279,76561198131356591,75916.66666666667,227750
71279,76561198137897027,75233.33333333333,225700
71279,76561198169934019,78633.33333333333,235900
71279,76561198348587735,73083.33333333333,219250
71279,76561198396338183,78066.66666666667,234200
71279,76561198842550599,73883.33333333333,221650
71279,76561198855876580,76616.66666666667,229850
71280,76561197979669175,70650.0,211950
71280,76561197985565685,73216.66666666667,219650
71280,76561197990682262,68850.0,206550
71280,76561198010511021,69450.0,208350
71280,76561198024248129,67350.0,202050
71280,76561198028458803,68983.33333333333,206950
71280,76561198043769572,76816.66666666667,230450
71280,76561198058500492,75783.33333333333,227350
71280,76561198164970560,76150.0,228450
71280,76561198388056582,74283.33333333333,222850
71281,76561197989430253,82325.0,164650
71281,76561197991272318,81025.0,162050
71281,76561197997351207,83925.0,167850
71281,76561198016255205,81675.0,163350
71281,76561198034202275,79900.0,159800
71281,76561198044045107,79350.0,158700
71281,76561198121220486,78050.0,156100
71281,76561198146207066,78250.0,156500
71281,76561198201620490,81475.0,162950
71281,76561198246607476,78800.0,157600
71282,76561198033438750,73300.0,146600
71282,76561198065294895,71650.0,143300
71282,76561198088906330,63675.0,127350
71282,76561198096708443,67275.0,134550
71282,76561198117680294,64875.0,129750
71282,76561198134164683,73150.0,146300
71282,76561198155754447,65125.0,130250
71282,76561198169560297,75400.0,150800
71282,76561198215434685,72600.0,145200
71282,76561198298496976,63125.0,126250
71283,76561198001948063,94366.66666666667,283100
71283,76561198032632385,95233.33333333333,285700
71283,76561198082670832,96583.33333333333,289750
71283,76561198127439015,95483.33333333333,286450
71283,76561198153568718,94100.0,282300
71283,76561198180072669,94450.0,283350
71283,76561198185571587,96066.66666666667,288200
71283,76561198198570973,97950.0,293850
71283,76561198219516767,99883.33333333333,299650
71283,76561198428860780,94100.0,282300
71284,76561197974106188,81716.66666666667,245150
71284,76561198025448130,80150.0,240450
71284,76561198027648194,81416.66666666667,244250
71284,76561198040547485,79450.0,238350
71284,76561198064010365,79416.66666666667,238250
71284,76561198144926364,80650.0,241950
71284,76561198171689321,77083.33333333333,231250
71284,76561198249125106,78616.66666666667,235850
71284,76561198251984554,81816.66666666667,245450
71284,76561198327068178,84150.0,252450
71285,76561197977791735,68275.0,136550
71285,76561198007588478,69925.0,139850
71285,76561198010975327,71925.0,143850
71285,76561198138425037,61375.0,122750
71285,76561198157961577,62125.0,124250
71285,76561198158709510,61175.0,122350
71285,76561198199480329,62875.0,125750
71285,76561198202134392,67125.0,134250
71285,76561198205135895,70425.0,140850
71285,76561198205517292,63325.0,126650
71286,76561197962003301,70850.0,141700
71286,76561197972819559,59925.0,119850
71286,76561197985802927,71000.0,142000
71286,76561198013007911,57725.0,115450
71286,76561198020594542,67050.0,134100
71286,76561198129966157,67050.0,134100
71286,76561198136035860,58825.0,117650
71286,76561198201863398,67850.0,135700
71286,76561198441153669,58475.0,116950
71286,76561199205164019,57675.0,115350
71287,76561198001822920,75775.0,151550
71287,76561198027330379,76225.0,152450
71287,76561198057122076,77725.0,155450
71287,76561198107347457,68875.0,137750
71287,76561198119125949,76475.0,152950
71287,76561198127714818,69075.0,138150
71287,76561198138381681,76325.0,152650
71287,76561198200466057,69875.0,139750
71287,76561198398014023,67925.0,135850
71287,76561198807309960,70425.0,140850
71288,76561198040547485,86125.0,172250
71288,76561198088906330,76075.0,152150
71288,76561198096708443,76575.0,153150
71288,76561198117680294,76175.0,152350
71288,76561198155754447,78275.0,156550
71288,76561198171689321,79775.0,159550
71288,76561198249125106,85525.0,171050
71288,76561198251984554,88425.0,176850
71288,76561198298496976,77325.0,154650
71288,76561198799702935,85025.0,170050
71289,76561197962125374,78675.0,157350
71289,76561197989423065,79700.0,159400
71289,76561198034172415,78925.0,157850
71289,76561198041416993,81600.0,163200
71289,76561198050922008,77500.0,155000
71289,76561198063336407,80550.0,161100
71289,76561198086945950,79825.0,159650
71289,76561198135878798,80375.0,160750
71289,76561198165452027,79850.0,159700
71289,76561198408199043,78575.0,157150
71290,76561197995644641,69350.0,208050
71290,76561198027777789,61300.0,183900
71290,76561198116753546,60900.0,182700
71290,76561198149377361,61400.0,184200
71290,76561198149887395,71950.0,215850
71290,76561198164476902,61233.333333333336,183700
71290,76561198179791817,69516.66666666667,208550
71290,76561198196719594,68450.0,205350
71290,76561198296675366,69716.66666666667,209150
71290,76561198406680858,61066.666666666664,183200
71291,76561197990845694,70283.33333333333,210850
71291,76561198055318388,67933.33333333333,203800
71291,76561198150729608,73716.66666666667,221150
71291,76561198201150374,74250.0,222750
71291,76561198279826310,67733.33333333333,203200
71291,76561198368219387,72983.33333333333,218950
71291,76561198930218135,67800.0,203400
71291,76561199101311360,67766.66666666667,203300
71291,76561199115526571,73583.33333333333,220750
71291,76561199137143905,69500.0,208500
71292,76561198001948063,77983.33333333333,233950
71292,76561198032632385,79183.33333333333,237550
71292,76561198129900169,79283.33333333333,237850
71292,76561198138425037,83916.66666666667,251750
71292,76561198153568718,75950.0,227850
71292,76561198157961577,83083.33333333333,249250
71292,76561198158709510,86883.33333333333,260650
71292,76561198185571587,79883.33333333333,239650
71292,76561198199480329,81750.0,245250
71292,76561198205517292,84416.66666666667,253250
71293,76561197985565685,89350.0,178700
71293,76561197989430253,90600.0,181200
71293,76561197991272318,93800.0,187600
71293,76561197997351207,92800.0,185600
71293,76561198016255205,92700.0,185400
71293,76561198043769572,91350.0,182700
71293,76561198058500492,90900.0,181800
71293,76561198164970560,93000.0,186000
71293,76561198201620490,89550.0,179100
71293,76561198388056582,91800.0,183600
71294,76561197995644641,67150.0,134300
71294,76561198001822920,72825.0,145650
71294,76561198027330379,71125.0,142250
71294,76561198057122076,71675.0,143350
71294,76561198119125949,71225.0,142450
71294,76561198138381681,72775.0,145550
71294,76561198149887395,67300.0,134600
71294,76561198179791817,67950.0,135900
71294,76561198196719594,65650.0,131300
71294,76561198296675366,65250.0,130500
71295,76561197962003301,63183.333333333336,189550
71295,76561197985802927,65650.0,196950
71295,76561197990845694,67066.66666666667,201200
71295,76561198020594542,65983.33333333333,197950
71295,76561198129966157,62950.0,188850
71295,76561198150729608,67500.0,202500
71295,76561198201150374,67966.66666666667,203900
71295,76561198201863398,63350.0,190050
71295,76561198368219387,69233.33333333333,207700
71295,76561199115526571,67500.0,202500
71296,76561197967893362,78550.0,235650
71296,76561197975788552,82583.33333333333,247750
71296,76561198025448130,81583.33333333333,244750
71296,76561198044840457,82483.33333333333,247450
71296,76561198048229390,80183.33333333333,240550
71296,76561198053126645,83116.66666666667,249350
71296,76561198076649517,80583.33333333333,241750
71296,76561198119098292,80950.0,242850
71296,76561198119554726,81850.0,245550
71296,76561198259972105,77550.0,232650
71297,76561197977791735,77250.0,154500
71297,76561198007588478,77600.0,155200
71297,76561198010975327,85500.0,171000
71297,76561198082670832,75725.0,151450
71297,76561198127439015,74375.0,148750
71297,76561198180072669,74125.0,148250
71297,76561198198570973,73775.0,147550
71297,76561198202134392,77150.0,154300
71297,76561198205135895,77600.0,155200
71297,76561198219516767,75325.0,150650
71298,76561198004930469,84550.0,169100
71298,76561198078729750,83300.0,166600
71298,76561198103622736,85800.0,171600
71298,76561198154095163,86050.0,172100
71298,76561198174005827,82500.0,165000
71298,76561198324810333,83800.0,167600
71298,76561198332320607,86900.0,173800
71298,76561198350342505,83250.0,166500
71298,76561198416814570,84950.0,169900
71298,76561199016517194,87250.0,174500
71299,76561197993759963,75000.0,225000
71299,76561198026011807,75400.0,226200
71299,76561198029203966,78433.33333333333,235300
71299,76561198061789000,77166.66666666667,231500
71299,76561198118646644,77833.33333333333,233500
71299,76561198169760281,78933.33333333333,236800
71299,76561198307171910,74866.66666666667,224600
71299,76561198385657675,75000.0,225000
71299,76561198387137014,75633.33333333333,226900
71299,76561198809462276,75766.66666666667,227300
71300,76561198082670832,67100.0,134200
71300,76561198127439015,68650.0,137300
71300,76561198138425037,77100.0,154200
71300,76561198157961577,73450.0,146900
71300,76561198158709510,75850.0,151700
71300,76561198180072669,65100.0,130200
71300,76561198198570973,68950.0,137900
71300,76561198199480329,74900.0,149800
71300,76561198205517292,75450.0,150900
71300,76561198219516767,69400.0,138800
71301,76561197982141573,68825.0,137650
71301,76561197985246786,70125.0,140250
71301,76561198003521527,74450.0,148900
71301,76561198062992429,69375.0,138750
71301,76561198073395524,71600.0,143200
71301,76561198081687729,72325.0,144650
71301,76561198087658989,75400.0,150800
71301,76561198090459061,68225.0,136450
71301,76561198170649897,70500.0,141000
71301,76561198253670517,73600.0,147200
71302,76561198019990506,88483.33333333333,265450
71302,76561198026827950,87116.66666666667,261350
71302,76561198030545997,84400.0,253200
71302,76561198030921948,83633.33333333333,250900
71302,76561198047198945,84933.33333333333,254800
71302,76561198065572000,89116.66666666667,267350
71302,76561198070876270,88216.66666666667,264650
71302,76561198152403112,83433.33333333333,250300
71302,76561198186570085,87783.33333333333,263350
71302,76561198190930470,85433.33333333333,256300
71303,76561197979126082,83300.0,83300
71303,76561198005018258,82800.0,82800
71303,76561198030119507,80700.0,80700
71303,76561198030357563,82200.0,82200
71303,76561198077677671,83900.0,83900
71303,76561198080114546,84850.0,84850
71303,76561198170561831,81250.0,81250
71303,76561198197951546,82850.0,82850
71303,76561198222442504,82750.0,82750
71303,76561199084598444,80750.0,80750
71304,76561197990845694,49325.0,98650
71304,76561198001822920,58500.0,117000
71304,76561198027330379,57750.0,115500
71304,76561198057122076,59400.0,118800
71304,76561198119125949,59550.0,119100
71304,76561198138381681,60500.0,121000
71304,76561198150729608,50175.0,100350
71304,76561198201150374,50275.0,100550
71304,76561198368219387,49375.0,98750
71304,76561199115526571,50175.0,100350
71305,76561197977845004,76450.0,152900
71305,76561197996875761,70050.0,140100
71305,76561198024636251,69900.0,139800
71305,76561198047829655,75000.0,150000
71305,76561198070540608,70300.0,140600
71305,76561198116899423,73000.0,146000
71305,76561198191616018,69650.0,139300
71305,76561198266290430,69750.0,139500
71305,76561198371036559,76450.0,152900
71305,76561198809859276,75000.0,150000
71306,76561197975788552,74125.0,296500
71306,76561198025448130,74150.0,296600
71306,76561198040547485,73012.5,292050
71306,76561198044840457,76200.0,304800
71306,76561198053126645,75675.0,302700
71306,76561198119098292,73875.0,295500
71306,76561198171689321,72612.5,290450
71306,76561198249125106,72087.5,288350
71306,76561198251984554,73712.5,294850
71306,76561198799702935,72437.5,289750
71307,76561197989423065,80737.5,322950
